MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-412.09738,148.32976,2.6455894,5.2653074,13.706606,-8.271475,13.799769,18.413633,-15.912764,-22.632137,-13.837374,-9.998252,5.67079
-412.17337,145.69936,-2.6387491,0.60582453,9.476637,-12.153351,12.258199,19.924335,-12.900442,-20.606255,-12.751244,-8.35211,4.876998
-410.8405,143.11874,-8.511429,-2.1866717,8.529949,-11.233672,14.528866,19.158405,-16.057756,-23.23595,-12.823406,-4.32213,7.9505196
-408.30313,145.52039,-6.908097,1.007965,12.988647,-6.684487,19.020658,22.454323,-14.192626,-21.52602,-11.911234,-5.2450113,4.9710197
-411.62454,142.69984,-4.810717,3.573986,10.445038,-8.569057,20.427229,21.65953,-16.490555,-22.327778,-10.181839,0.07315874,10.174215
-414.7529,137.43764,-8.507473,3.1518412,11.225773,-5.040361,24.778027,21.413067,-19.169191,-23.538183,-8.33482,5.5357895,14.356311
-412.04688,138.8089,-12.133198,-0.85732305,15.135832,5.425253,31.077335,21.74211,-15.997885,-17.234554,-8.019811,-0.606037,10.158831
-410.241,144.2294,-8.993038,-6.4732685,10.225907,6.179839,30.88358,18.993996,-18.283363,-18.34082,-9.556101,-2.5666425,11.80219
-415.28586,143.89116,-5.391588,-7.19273,5.723938,-8.731536,14.245792,16.403236,-21.666649,-29.45406,-10.904495,2.5449216,12.828333
-415.02798,145.59448,1.1315597,-0.3273523,6.2282295,-8.075869,18.000244,17.810318,-22.891514,-33.53832,-14.304956,4.2569923,11.423758
-410.8352,145.32153,0.11607242,6.767458,11.269808,-5.5635858,21.829166,15.301698,-27.47907,-31.296371,-12.0292225,1.0711627,6.464293
-415.41382,140.50134,-0.94067657,10.579675,17.347534,-3.7801104,17.999928,9.838478,-30.143154,-27.621307,-5.1861076,6.443975,11.041712
-419.72595,137.3067,0.18660152,12.44841,20.198774,3.0760312,26.054304,15.515687,-26.386776,-27.167004,-7.147334,7.270398,13.513323
-414.62976,142.16263,-1.1938517,6.1296062,14.860651,0.13287982,23.64787,16.12307,-22.361305,-25.759405,-11.1323185,0.8210672,7.9538097
-421.55994,135.27045,-3.3431118,4.3447013,10.487363,-4.2656097,20.610079,12.494925,-26.800747,-28.466967,-9.434621,5.912344,11.207483
-426.62573,132.03558,-0.13936722,9.626181,14.734155,-1.0901101,22.01111,10.701624,-32.562576,-35.13582,-9.753338,11.246062,12.587793
-430.4819,132.37737,4.0180173,9.926708,17.689646,4.699054,21.382595,9.063992,-27.50948,-29.737356,-7.1944833,12.7807255,10.199744
-427.84753,135.24402,2.312813,4.536993,15.89356,5.5369782,18.998089,6.98312,-23.423832,-23.764507,-8.033432,7.061613,9.909647
-426.31284,136.47916,1.7369454,3.1798172,12.840466,1.3535349,20.302197,11.963112,-22.937393,-25.072369,-8.905345,3.7789116,7.4646263
-428.3464,134.03754,4.933382,10.811716,14.713636,-0.20294037,20.742142,10.577906,-24.155891,-22.966179,-8.888897,-0.9856385,0.12420049
-427.29947,133.775,6.16018,15.172775,13.319245,-7.831547,14.761114,7.6237526,-23.391308,-19.646385,-9.692005,-3.1564085,2.6460447
-424.93405,137.17972,8.319016,15.149566,11.341389,-11.094028,13.8485,9.229524,-24.05912,-21.228624,-7.53309,3.6481466,11.87
-424.90652,133.04082,1.0304484,13.348156,14.799553,-7.269144,17.455475,10.29138,-27.417103,-22.324835,-4.1069884,3.022948,8.118635
-428.30698,130.55838,-3.4326763,5.3994803,14.614585,-2.5607238,16.594217,8.204039,-28.808903,-26.918468,-8.34,-0.6926348,4.75237
-428.93588,133.25754,-0.992685,4.6552896,20.898697,5.2224374,14.157721,6.902426,-22.357075,-25.189991,-10.269222,3.1841962,7.39228
-424.90738,135.51024,1.4075848,10.994334,23.753696,5.350209,14.859739,6.75082,-19.94818,-23.442532,-14.547899,0.15575945,5.3730087
-421.48398,138.84033,4.467686,11.264228,16.703915,1.0510433,17.560322,6.0783963,-20.984558,-16.879023,-7.890498,1.950713,7.231185
-424.47485,137.33664,0.83690584,2.7175114,12.17415,-1.7747098,13.643489,6.971445,-18.335457,-15.286817,-5.8475304,0.9210921,6.7676973
-427.3209,135.24615,2.5638232,8.866203,17.825752,-4.8258786,8.891069,9.701933,-17.17672,-18.865696,-6.5037303,-1.2499691,3.1270685
-418.9976,141.00916,5.1397734,13.47525,15.161488,-10.865862,9.600266,11.38213,-17.612192,-17.519913,-5.04531,-1.5899576,1.0071948
-416.87003,141.23384,3.7820587,12.891268,14.325896,-9.104515,10.454347,8.196327,-17.77148,-17.277794,-8.167131,0.46033692,2.9538352
-421.8985,133.41702,-2.773372,8.891537,9.815418,-14.404789,5.681699,5.1272297,-17.479733,-15.561928,-4.1560206,10.4881,11.104183
-419.59848,135.06506,-3.3945189,9.177151,10.332853,-16.266012,6.124217,7.3269463,-19.34254,-15.364501,-0.66965336,7.940336,7.2752295
-420.2438,138.15115,2.3266072,13.190128,15.4017315,-11.403767,9.32091,9.030241,-21.881418,-18.320265,-0.6458212,5.9813204,3.4719841
-419.57446,138.67734,0.9156456,10.923451,15.532272,-10.146232,9.139157,6.854596,-26.512852,-21.173191,1.838448,6.950362,-0.11105585
-422.11813,135.45291,-1.0301843,8.625697,12.809111,-10.681196,7.439486,5.3680415,-19.692465,-11.64302,4.062673,5.365655,1.6738583
-424.29916,135.23837,3.6128638,10.574455,6.9981785,-15.688873,6.0996923,2.1301794,-19.548897,-6.0843625,4.49205,2.3435135,3.86657
-428.98688,136.24515,12.014227,13.855925,7.5586615,-8.92383,16.364195,8.494485,-21.637234,-14.216384,0.7771189,4.754448,4.196852
-429.57205,138.43858,13.155523,13.941551,14.20805,-8.007704,8.706447,10.394791,-17.03508,-19.751972,-0.82271785,10.473803,3.0893836
-427.79907,138.05664,3.8675585,4.01079,14.164637,-8.181496,7.72789,15.695753,-13.958887,-19.645462,-0.5170589,7.267865,2.732224
-429.3602,136.61284,2.4149165,2.2955327,14.737553,-5.3833,10.431772,16.69946,-13.218035,-16.591766,-0.2560588,0.8154184,-1.4724724
-430.08295,135.20178,2.3711987,2.1872678,12.413783,-5.860592,6.9763327,6.585388,-17.034437,-13.838626,-2.5199113,0.11313337,4.738205
-426.64005,135.87155,1.6913655,3.571085,9.813884,-7.745724,7.6724615,0.717648,-25.853931,-18.571863,-5.686614,-2.033897,3.2108774
-426.67328,135.42444,2.6368182,8.472967,16.0666,-3.282098,12.750011,6.1948524,-26.719872,-24.209543,-5.6872177,1.8082242,1.71989
-430.91443,136.04893,7.8706026,8.693391,13.604613,-7.30164,11.390081,14.852591,-18.677128,-24.208817,-0.8494167,10.994059,2.2494152
-431.71164,137.03503,7.575904,2.578802,7.9540887,-9.467516,9.335989,15.587774,-12.701849,-17.896475,3.2594874,16.11963,8.753335
-432.92566,131.71762,-0.07612626,-1.1347947,8.726824,-5.3934164,11.011568,10.928014,-13.752947,-11.1157675,5.41787,10.630854,5.8869543
-424.24234,136.37344,0.78551185,5.981392,11.899408,-9.163156,6.807208,4.455285,-17.552258,-6.7610426,8.18854,9.074007,6.781869
-416.5351,138.5451,-0.9513829,11.956317,13.972682,-13.85722,4.3026237,2.9523606,-20.838081,-12.359521,2.8155255,9.210193,9.328772
-413.4754,139.86502,-4.9105854,6.8504734,12.196287,-12.809608,4.7723503,-0.4070809,-27.653149,-16.801083,3.8584924,10.493374,6.6934443
-415.4262,139.71573,-7.1544685,2.2196798,15.164661,-8.689894,3.7474406,-2.4321387,-32.08073,-18.563316,7.58463,8.945517,3.1656585
-415.28073,142.89258,-3.201932,1.0707443,12.472,-8.201128,7.987755,5.244752,-25.681839,-19.388336,1.8488274,5.39876,3.878773
-420.44214,137.84047,-0.11216533,9.580766,16.117605,-9.7184105,4.396136,2.7185745,-21.912806,-17.33311,-3.3922582,6.019776,9.055887
-423.64185,134.47447,-1.7066706,8.328493,16.122843,-7.9459877,3.0301032,-1.2884461,-21.00362,-13.216148,-2.7183452,5.1520557,9.699577
-425.63843,134.7139,-2.9235787,3.0030403,15.800001,-5.132244,5.4766207,2.395927,-21.139774,-14.192503,0.96900463,4.6706514,2.8124275
-424.0539,137.51302,-3.205573,-0.944907,15.234104,-1.6547077,10.785074,7.117608,-23.42261,-20.165314,-1.1361502,1.6300526,-2.1745238
-420.2051,137.94713,-4.5368404,2.1532052,16.83865,0.93170017,17.027895,8.885056,-23.462444,-15.703327,1.431129,-0.44987667,-3.140994
-417.3653,138.50623,-3.0496821,7.448885,16.11913,-3.5949836,13.532257,3.9318032,-23.016003,-8.764684,4.5905066,0.7437912,0.3592454
-421.53387,134.1948,-8.1163845,0.14675921,12.733688,-2.8400397,13.570932,2.1292558,-27.86637,-15.443705,0.27794266,-1.6046925,-0.7341236
-423.20514,133.97229,-8.228852,-2.5736008,11.673019,-2.0269322,15.094194,5.7341986,-27.275377,-18.855053,0.7848588,0.035704553,-4.2958097
-423.94623,135.92621,-2.607017,2.7168615,13.602793,-5.5206285,9.866316,4.829562,-25.527758,-16.752647,5.760445,5.7000103,-2.5454779
-427.85126,132.25635,-5.705824,0.053477988,16.166775,-1.2233746,10.442379,3.8676863,-24.678415,-11.260191,12.456523,5.7739267,-2.4839094
-426.64713,131.13673,-7.9889746,0.5354182,18.49522,4.5769176,17.463718,7.0028543,-24.585451,-14.843848,6.0183744,1.7550383,-5.390706
-430.8294,128.5784,-4.1600013,4.946722,18.976921,4.846012,17.407757,6.2108693,-24.33209,-20.145409,-2.9116945,1.8359002,-1.108876
-433.84695,125.58186,-1.642384,7.28841,8.964025,-11.458025,6.127574,1.3408198,-20.775263,-12.697239,-1.1001217,0.777851,-1.5366006
-434.6256,123.0436,0.8615489,16.642195,12.066147,-13.023424,9.0137,5.290579,-14.738632,-3.6590977,0.9481013,-2.0749838,1.0890943
-430.51306,122.916275,-6.765019,11.864716,16.848911,-2.648263,14.846899,3.1158752,-19.380777,-7.4896803,-1.2506348,-2.1113248,0.17861366
-428.48666,126.10623,-6.139086,9.130658,17.708115,2.0553184,16.08223,2.1369233,-19.789345,-11.323789,-5.1217,-0.49285033,0.63263214
-428.28796,129.80258,-3.3198848,5.3887186,12.743286,-1.3073002,18.76038,9.423521,-20.895988,-17.267471,-3.7230525,5.042219,5.509321
-430.57574,128.58337,-3.1766703,6.773159,17.06466,0.35325706,16.649174,7.7443113,-23.005308,-14.121789,9.1707535,15.596069,8.047256
-426.4804,136.70892,-0.10702996,0.10726416,14.936613,3.561039,14.947232,7.1360455,-18.574408,-11.974598,10.152496,19.088037,9.689384
-425.43356,136.45578,-4.083268,-1.6497496,17.452955,-0.44026285,6.9125676,6.1437244,-17.784653,-13.778416,8.354965,13.29952,0.34482622
-425.03192,131.41037,-7.046321,4.8926935,16.728096,-9.255956,2.6477885,5.1197166,-17.39476,-15.328745,-0.4102737,6.2880297,0.53306675
-417.2359,134.85912,-7.2656937,7.910196,13.063478,-12.449181,9.241746,9.498579,-18.135948,-15.337284,-2.027234,3.929454,-0.8754542
-412.7129,136.14398,-10.281488,10.303082,19.999018,-6.8225203,12.078808,7.033736,-22.422083,-13.480291,1.1364317,2.9478536,-1.4552293
-413.1752,137.87238,-5.6118355,11.776472,17.706467,-5.595819,14.079521,3.4712543,-26.177,-15.285064,-2.6355,1.2389152,0.65513015
-420.81277,131.54764,-7.563121,7.513907,14.694723,-0.95402205,20.941883,4.429597,-30.004848,-18.330318,-1.2571781,7.092671,6.461493
-420.86197,134.22774,-9.467173,2.2602577,19.307808,1.7272527,20.272873,13.092083,-27.315884,-23.679405,2.9738994,10.103768,1.0363741
-416.19974,142.71855,-3.4109101,0.1658428,14.060167,-4.777825,12.322668,10.247278,-27.920238,-28.468658,3.1604095,16.226652,0.271389
-419.2286,139.52423,-2.9607546,-1.5832331,6.0151258,-6.3652005,15.850513,4.4387074,-32.17041,-21.471186,8.182191,18.270237,2.6425292
-414.75583,141.51532,-5.1295834,1.1352067,13.190556,-3.41405,15.510622,7.1860485,-27.90031,-19.950401,6.714926,15.767605,1.7103789
-411.47153,141.91125,-9.071339,0.8601659,16.516838,-3.2360492,13.692714,8.917275,-24.82984,-19.742195,4.44357,10.402635,-3.4785562
-412.3957,139.16684,-9.481241,2.606581,13.773174,-1.6332587,22.879684,9.591734,-30.41206,-17.39477,7.1462183,7.3221526,-2.5385885
-404.35062,141.56346,-10.227388,8.98118,17.203344,1.7599778,26.270807,4.9579797,-31.784126,-13.040617,7.1019745,6.865114,-1.9305636
-394.9876,143.3222,-19.747166,6.795037,21.367851,0.7828843,20.694675,2.466717,-30.084549,-12.78464,3.3556128,0.28860626,-6.6476927
-384.97043,139.87949,-33.27346,7.9940987,20.130278,-6.6509333,22.721638,5.371791,-30.469576,-7.7122107,7.2937765,-1.1303608,-6.2800174
-379.63684,135.53632,-39.039093,13.216696,17.759748,-7.7919607,29.000618,4.2830534,-28.885086,-3.1692815,3.3926134,2.257277,2.8884983
-370.47113,135.52368,-45.90309,16.61242,19.311958,-12.517855,23.181648,1.5323168,-24.284864,-2.206718,-1.4419467,2.412103,1.2386607
-367.09677,133.24365,-53.29387,17.113323,24.116737,-15.012982,14.183967,-3.0038223,-21.569965,-0.84580374,-3.0836601,3.084178,4.4794984
-360.8145,136.16473,-58.529957,9.8980465,17.93403,-15.820237,21.77269,9.008823,-9.156164,7.212513,-5.131819,-3.1373787,6.2533617
-357.38977,136.62012,-62.03828,6.6032715,14.763273,-16.017115,22.733255,7.2378893,-12.185402,2.8707118,-10.696737,-10.260735,-2.2416432
-357.24017,135.55185,-60.196114,11.273269,15.097491,-16.500631,22.076202,1.0899997,-20.432442,-2.3603313,-12.281038,-11.903559,-6.3643403
-357.0291,137.87067,-55.827896,14.377103,19.059273,-10.021629,24.52265,-0.67435485,-19.962927,-1.5039747,-10.187254,-4.832631,-3.385682
-357.3833,135.7471,-58.695236,13.2118435,17.919098,-9.135086,29.249836,0.9296624,-23.008743,-5.2541523,-13.788719,-2.6795173,3.3391042
-359.8126,134.64731,-62.943787,5.7166986,16.5735,-9.996928,27.196348,2.2365532,-20.29501,2.4883032,-6.7088566,-6.100616,-0.19058308
-359.94,138.4383,-58.028244,9.328093,22.88575,-7.4374175,25.644363,-0.27751845,-28.093676,-2.6322317,-3.7735944,-4.967436,-1.3929231
-360.32553,140.69199,-52.969566,10.020607,18.936934,-10.598275,20.267986,-7.286869,-29.683655,-2.9005883,-7.141856,-6.577697,-1.1277725
-361.86792,144.98886,-46.32009,10.090557,17.926962,-13.966501,15.009013,-7.172364,-29.394775,-7.1776266,-11.889557,-9.06729,1.3625927
-367.61694,141.25452,-45.977257,11.285358,19.150768,-17.01633,14.515103,0.28252602,-25.044256,-8.450666,-12.032011,-6.568656,7.3130274
-372.06805,132.82541,-52.687508,12.366005,26.157562,-7.7778673,19.205563,-0.075047076,-21.529911,-3.1856582,-10.734324,-5.5660696,6.6942577
-374.0505,135.08887,-50.277054,8.975208,26.401848,-3.833354,23.52567,4.8096657,-21.737339,-6.657502,-12.108135,-6.9079175,6.3912225
-375.59955,140.00652,-42.41432,8.599374,22.396055,-8.1540165,21.817772,5.1632733,-26.914848,-10.105824,-6.678252,-0.49979043,13.585043
-380.42966,137.82214,-38.567047,10.848708,19.833565,-11.965577,19.630733,4.5618296,-27.212967,-10.043646,-4.529344,2.8707614,15.740845
-376.92383,137.53436,-44.21318,6.903186,20.044184,-7.4994626,23.52015,5.8692093,-25.14179,-10.004906,-5.8595743,4.377673,14.893795
-377.60916,138.69547,-43.73719,5.436925,22.091759,-6.8897333,19.315483,4.748586,-23.69759,-11.384441,-6.9522195,6.295291,18.321102
-383.28217,135.99988,-41.445267,7.6103992,28.170296,0.2945685,20.162611,3.426608,-24.400286,-15.896047,-13.114264,2.9800425,17.673367
-383.95294,137.8533,-40.968056,2.1724687,27.035587,6.731231,25.200031,4.5407,-25.283745,-17.51846,-14.093506,1.1228161,15.686106
-384.11145,134.55496,-44.64924,2.317683,24.54224,2.1981049,26.608057,8.133892,-24.812468,-14.428854,-7.376787,5.710966,19.651287
-389.3565,135.56274,-39.653137,2.8773851,28.794142,4.6317325,24.58273,9.07753,-26.25816,-17.299543,-6.0457997,6.1966248,22.08962
-395.91763,136.77194,-36.576927,-4.246951,29.765972,10.369758,23.152937,9.914347,-24.28907,-18.42097,-4.73307,5.1082506,16.048212
-393.32788,142.6885,-30.051464,-3.936997,25.50896,8.358086,22.403122,8.426579,-23.78563,-17.371454,-5.4623723,4.2298346,13.69554
-390.8815,142.9809,-29.279762,1.4400585,26.825472,3.4193885,17.157955,4.635118,-26.0583,-18.185593,-3.7667441,8.965752,17.139666
-393.56412,142.11984,-29.592216,0.15877879,28.264462,3.0731492,17.659332,11.704975,-21.051357,-19.617188,-8.74971,1.5156298,13.304637
-397.48904,137.6297,-31.293358,-0.94805247,26.68792,3.9086862,19.263931,15.226367,-12.9702835,-15.376974,-12.463367,-3.6846626,9.236705
-394.46872,137.77289,-33.181557,-0.82806635,24.858479,3.6342719,23.265858,17.900394,-13.23989,-15.735566,-8.047558,6.24984,16.001478
-394.2455,137.15735,-33.418846,-0.63745195,21.625969,0.37081373,24.334572,17.91212,-15.003132,-13.017053,-2.9690347,8.86167,17.520557
-398.79868,137.96796,-27.750463,0.3120625,23.008474,3.3515246,25.17553,18.378681,-14.752338,-13.490267,-3.8663335,6.425735,16.146751
-407.68155,134.72485,-21.681522,2.1097295,22.946222,4.3248215,20.945644,14.992605,-12.004975,-14.205937,-7.39684,7.0960417,16.068518
-409.00858,132.30272,-23.407196,2.147176,21.490295,0.64109445,18.155392,12.154661,-15.023285,-13.289728,-4.724983,7.3887887,16.776283
-404.47647,137.51135,-21.718586,2.7054048,26.656689,10.750462,27.862476,14.780232,-17.97708,-12.551661,-2.4152846,3.5550032,12.841703
-400.25745,144.64711,-17.733124,3.7071183,32.729248,16.19432,27.303877,13.129958,-21.890408,-14.999905,3.4354823,8.155295,11.464347
-402.40097,143.08337,-20.853567,-1.1722045,33.41266,18.233612,22.987312,7.8446493,-21.123938,-9.817968,7.3027205,9.5865135,13.155659
-399.2055,142.99025,-25.63956,-5.743296,31.91615,23.630545,25.997553,1.1618705,-22.554893,-5.5303535,1.2134516,1.9226584,14.657982
-392.93393,144.10788,-29.50269,-5.7655616,28.373539,18.280937,26.647785,5.3229804,-17.016064,-1.024291,3.1195583,3.9467301,13.196989
-390.3914,144.71114,-30.770351,-3.199536,33.41888,21.79356,29.30738,9.586955,-13.742285,-1.1758724,5.591855,8.93155,9.7300415
-394.422,141.01407,-34.623814,-6.5107174,37.054253,25.711548,27.887018,8.199888,-17.384743,-7.057226,4.4004836,6.9825993,5.4926777
-400.48825,138.13966,-34.592804,-11.006619,33.78804,24.803307,26.981815,7.885254,-19.732948,-7.8999605,7.178777,5.4779515,4.3026395
-397.47427,138.87231,-33.655434,-4.0321045,36.616737,19.941444,25.843456,10.391586,-20.616693,-8.136713,10.035954,7.689077,4.9376163
-392.85516,144.34329,-29.081959,-0.9094371,34.768997,14.035877,19.655018,4.1621885,-26.563576,-11.338101,11.436729,11.839393,4.3994827
-396.87338,143.69095,-27.654999,-3.1725383,34.227123,12.237198,15.100363,5.1978455,-24.143448,-13.417163,11.757832,14.886658,5.374606
-402.569,140.10992,-27.432865,-3.6609786,34.585884,11.055733,13.787987,9.139088,-20.23167,-11.349162,16.374306,15.383879,0.93221927
-406.97595,140.8691,-23.16254,-5.065509,35.066128,13.895374,14.252066,10.668045,-20.139893,-14.720728,13.110094,9.260523,-4.8392596
-411.52664,137.18767,-21.073639,-2.0832405,35.06027,15.524453,15.225134,6.7395782,-21.311796,-12.891375,10.570213,8.282781,0.08529401
-411.05655,133.94772,-23.315556,-0.58213294,30.474022,11.895752,18.795332,8.683304,-17.098537,-4.527166,12.559883,8.439066,3.3332286
-409.3169,133.96329,-23.991087,1.7668694,29.700857,6.4712853,18.744743,13.240951,-19.315718,-13.18457,5.768408,7.1745834,5.713314
-413.48035,133.18326,-22.064745,0.508288,30.219172,7.436909,18.581423,15.91967,-19.561417,-18.959194,5.1927347,15.221699,12.869782
-416.62198,133.12886,-21.147293,-3.1496682,31.633667,13.734001,18.191727,12.520894,-18.967278,-17.961246,7.871486,21.200798,14.569575
-423.0912,128.27737,-19.088465,-0.621377,33.398827,20.566221,24.917946,11.731332,-20.802208,-16.189127,8.842318,19.411034,11.615761
-435.3456,119.27767,-14.928387,6.5475874,37.87103,24.769466,27.212872,8.839043,-25.195374,-16.239807,13.350826,23.20055,11.38869
-435.17764,117.00853,-19.40992,3.4600146,36.49769,23.521336,23.363163,5.5427155,-21.117844,-10.15623,13.153753,21.79663,14.112933
-430.04233,120.621,-22.707039,-1.6864064,34.704445,23.086124,23.824446,9.962692,-15.544853,-9.447994,8.578735,17.388569,13.6915045
-425.72092,125.480225,-19.386744,1.6522665,35.153805,20.063175,25.106926,13.0851345,-20.046612,-17.206875,2.099033,10.277462,8.812239
-420.28073,131.15482,-12.619544,6.5336967,27.669374,10.449727,24.886555,15.77416,-16.880375,-13.566446,1.8387768,9.547479,11.678673
-418.23004,128.75116,-15.817654,6.521096,21.982632,5.5037007,24.950943,14.778125,-13.65074,-6.0387416,6.584512,11.913488,10.29715
-423.58862,125.51051,-12.875839,8.73922,23.67937,13.004543,31.455597,13.413975,-14.357143,-4.10451,5.1371293,10.014711,8.243421
-433.1696,125.11789,-6.2666802,3.626657,21.651257,19.394691,34.348686,15.851461,-12.040995,-7.712248,1.1159937,8.123133,3.929719
-438.27478,121.15634,-4.205493,7.370001,22.280405,17.259502,31.648598,14.261956,-13.585634,-10.258377,1.3536781,9.47422,0.72857344
-429.57074,123.32309,-6.423929,16.963982,28.118927,11.285124,30.838417,16.542597,-19.797432,-15.607731,3.1238415,11.14035,0.5106915
-430.60263,121.35711,-10.36168,15.257529,32.046597,13.221676,28.697678,14.333298,-23.783611,-18.969372,2.8446763,10.777232,2.7223508
-429.2489,124.803154,-13.294531,6.840752,35.67629,20.43889,25.005728,12.033699,-19.043676,-15.795813,2.295021,6.5509415,-0.107159376
-430.60083,118.87006,-17.524761,11.255037,38.33984,18.95258,27.682768,20.019157,-11.575497,-15.917301,-3.2391222,3.5374293,-0.85120153
-427.09714,119.642,-19.339245,11.681556,35.74926,14.582924,27.915848,20.382801,-13.454944,-16.335049,-4.7602196,2.4279938,4.453401
-425.02155,123.21417,-20.266954,6.8360496,35.310684,12.276597,20.079754,16.76656,-11.680065,-14.819603,-5.419439,2.1317663,7.6758413
-424.45224,124.83621,-18.806717,5.9177675,35.28544,15.561534,20.63976,13.592062,-11.960551,-13.233572,-3.887061,6.4857035,9.324976
-422.82645,126.63871,-17.404993,4.6551886,31.526915,16.917677,26.282104,16.027836,-11.320177,-11.508916,-1.2613671,8.760288,5.8820553
-433.30008,128.19154,-4.8201256,4.5465765,31.3009,22.649143,25.1928,11.211338,-12.129641,-7.9445953,3.543887,8.631555,2.4498377
-448.53006,123.55032,3.7169669,4.3039513,32.893227,29.129719,27.064919,10.4920635,-17.259249,-11.450632,11.685971,13.425901,-1.4330518
-444.73074,123.3754,2.4053879,8.197627,31.025736,22.106354,24.554195,10.248419,-18.158241,-14.03931,6.8016224,12.6512575,3.1344757
-435.244,125.45221,-2.081281,9.830006,24.707027,10.956997,24.284634,13.521641,-15.780267,-8.87792,8.578911,12.17771,6.9081993
-432.0186,127.30577,-3.59207,9.713228,25.532192,7.4303946,19.070335,12.675436,-14.672523,-7.6173534,13.318699,15.7416115,1.9658968
-432.93695,127.22632,-6.8258314,3.4322486,24.205719,6.910534,17.930656,16.75561,-12.270622,-10.781494,11.926035,17.370266,5.163294
-432.8989,126.23303,-10.035213,-1.4133074,19.29015,5.01926,22.473618,24.92602,-7.3149147,-9.154631,13.174034,16.660942,3.9632082
-428.98697,125.02124,-15.198301,-1.3664763,20.492609,7.5126324,28.041798,30.306591,-4.3403864,-11.908741,7.4954324,11.487919,-3.512006
-419.08432,127.48529,-16.654816,9.395416,24.466919,-1.5983065,20.782423,25.819193,-5.819497,-8.111834,8.78549,8.066575,-5.9935613
-422.0426,122.642746,-15.934064,15.172316,23.109333,-6.27953,16.945122,16.520075,-10.725164,-2.1242106,13.634836,12.275282,-1.0499804
-422.3682,123.21756,-15.0675335,13.727102,22.60823,-2.4643774,19.051687,14.931195,-9.897621,-0.54372716,13.741859,15.868593,3.9009585
-417.03226,129.77292,-13.900467,9.690561,19.700619,-2.629263,23.349607,22.648598,-8.912784,-5.7007866,11.99446,14.787548,2.1212125
-413.61887,132.1412,-16.103704,6.899196,19.752207,-0.7513142,26.787992,24.612637,-10.692169,-6.8681846,9.467549,8.9492855,1.7205474
-416.59177,132.04196,-10.583113,14.658442,25.244606,-3.8142176,20.245476,22.636894,-13.935535,-13.325129,6.338691,7.8958154,2.3822482
-420.55356,123.79304,-14.558073,19.850521,28.590946,-3.7596147,20.061298,21.618591,-11.744654,-13.204376,-1.1399977,2.8409445,2.2292397
-419.3274,123.00162,-16.76854,16.821201,24.07014,-2.8686357,23.236301,21.371561,-6.4808073,-3.4368343,3.5112097,6.534877,6.6903396
-418.49884,120.93705,-18.96243,19.681755,25.897236,-2.9920144,24.577421,18.567333,-13.15509,-4.380397,7.339493,8.187288,7.299461
-420.18408,122.25767,-16.65231,17.247967,24.919743,0.51379716,27.55045,19.169556,-14.175813,-5.5076156,8.201256,9.618622,6.305377
-417.47757,126.2973,-19.94745,7.6359773,23.432545,1.2411673,21.660603,16.588694,-13.148887,-7.2046185,8.464352,11.698758,7.357814
-419.05347,124.565445,-18.928001,11.3974495,27.127739,4.8543353,24.476826,16.155416,-16.708477,-12.749311,4.08539,11.679904,8.474762
-420.55502,126.57396,-11.8944435,15.93854,25.591719,1.824131,24.937107,17.859295,-17.642408,-14.446881,3.6538553,11.5827465,7.24635
-424.7318,120.99172,-17.249096,10.867515,23.021929,2.3488026,25.202587,18.121052,-13.848114,-9.83416,4.8385086,9.726633,2.456339
-416.7879,124.71362,-24.04954,6.216278,26.810287,6.780185,25.186274,17.407589,-12.457796,-8.241194,2.4772925,1.9745531,-5.832578
-415.93906,125.97124,-25.986443,2.9397788,30.808662,14.034784,26.208899,15.350721,-11.060159,-4.0795283,4.9365454,1.8058507,-5.1548963
-410.4822,130.66183,-30.836342,-6.3243847,31.671219,20.796204,25.354382,10.86881,-11.448864,-0.98988473,10.461953,5.201124,-6.787246
-409.86102,126.70338,-40.036648,-10.813563,35.713203,26.793518,25.704033,5.460017,-14.180502,3.2435558,13.89871,3.8775504,-7.3483295
-406.54245,128.83875,-41.50692,-14.130633,31.430275,23.656834,21.768675,-2.459268,-18.526352,8.952972,23.767635,14.900379,5.163953
-401.06476,129.94351,-42.05078,-10.669384,25.533342,13.561743,20.563251,-0.017466187,-14.915996,14.172932,27.733479,21.394047,12.660168
-392.57693,134.89548,-42.29241,-7.1654634,28.502155,16.35897,26.093773,2.5036888,-17.906178,5.8861513,15.755453,13.567577,11.058017
-398.44586,131.11386,-41.107727,-7.5315237,27.706623,17.370617,25.196709,0.29578614,-20.378098,-0.4621346,9.8791065,13.076929,9.876292
-398.7742,131.56415,-39.504593,-6.6225357,26.065771,12.980188,20.776485,-1.0662508,-19.163055,3.0448132,16.88547,18.49253,6.869466
-388.16043,144.18222,-35.292873,-10.309557,22.218904,11.07444,20.64497,2.0478125,-15.251313,3.0963027,10.629016,11.30481,6.273157
-397.06195,141.4971,-29.584682,-8.900809,23.131405,14.257904,26.516945,10.180253,-13.470685,-0.23577905,8.2598915,6.159045,2.1233563
-411.8444,133.2644,-25.740364,-5.5852127,30.24836,19.540157,24.798443,8.532862,-15.4149685,0.25710738,12.557555,4.9159584,-0.27925754
